,Squad,Gls,xG,Player,DateParse,P_color,S_color,Min,xA,Ast
86669,Manchester Utd,0,0.0,Henrikh Mkhitaryan,2017-09-09,#b40509 , #ffe500,84.0,0.6,0
86670,Manchester Utd,0,0.0,Jesse Lingard,2017-09-09,#b40509 , #ffe500,6.0,0.0,0
86671,Manchester Utd,0,0.7,Paul Pogba,2017-09-09,#b40509 , #ffe500,90.0,0.1,1
86672,Manchester Utd,0,0.0,Ander Herrera,2017-09-09,#b40509 , #ffe500,72.0,0.0,0
86673,Manchester Utd,0,0.0,Anthony Martial,2017-09-09,#b40509 , #ffe500,18.0,0.4,0
86674,Manchester Utd,0,0.0,Nemanja Matić,2017-09-09,#b40509 , #ffe500,90.0,0.5,0
86675,Manchester Utd,0,0.0,Matteo Darmian,2017-09-09,#b40509 , #ffe500,90.0,0.0,0
86676,Manchester Utd,0,0.1,Phil Jones,2017-09-09,#b40509 , #ffe500,90.0,0.0,0
86677,Manchester Utd,0,0.0,Eric Bailly,2017-09-09,#b40509 , #ffe500,90.0,0.1,0
86678,Manchester Utd,0,0.0,Antonio Valencia,2017-09-09,#b40509 , #ffe500,90.0,0.1,0
86679,Manchester Utd,0,0.0,David de Gea,2017-09-09,#b40509 , #ffe500,90.0,0.0,0
86680,Manchester Utd,1,0.6,Romelu Lukaku,2017-08-19,#b40509 , #ffe500,90.0,0.0,0
86681,Manchester Utd,0,0.4,Marcus Rashford,2017-08-19,#b40509 , #ffe500,75.0,0.0,0
86682,Manchester Utd,1,0.2,Anthony Martial,2017-08-19,#b40509 , #ffe500,15.0,0.0,0
86683,Manchester Utd,0,0.1,Juan Mata,2017-08-19,#b40509 , #ffe500,75.0,0.3,0
86684,Manchester Utd,0,0.0,Marouane Fellaini,2017-08-19,#b40509 , #ffe500,15.0,0.0,0
86685,Manchester Utd,0,0.0,Henrikh Mkhitaryan,2017-08-19,#b40509 , #ffe500,85.0,0.7,2
86686,Manchester Utd,0,0.0,Ander Herrera,2017-08-19,#b40509 , #ffe500,5.0,0.0,0
86687,Manchester Utd,0,0.0,Nemanja Matić,2017-08-19,#b40509 , #ffe500,90.0,0.0,0
86688,Manchester Utd,1,0.4,Paul Pogba,2017-08-19,#b40509 , #ffe500,90.0,0.2,1
86689,Manchester Utd,0,0.0,Daley Blind,2017-08-19,#b40509 , #ffe500,90.0,0.2,0
86690,Manchester Utd,0,0.3,Phil Jones,2017-08-19,#b40509 , #ffe500,90.0,0.0,0
86691,Manchester Utd,1,0.7,Eric Bailly,2017-08-19,#b40509 , #ffe500,90.0,0.0,0
86692,Manchester Utd,0,0.0,Antonio Valencia,2017-08-19,#b40509 , #ffe500,90.0,0.0,0
86693,Manchester Utd,0,0.0,David de Gea,2017-08-19,#b40509 , #ffe500,90.0,0.0,0
86694,Manchester Utd,0,0.1,Romelu Lukaku,2018-01-31,#b40509 , #ffe500,90.0,0.0,0
86695,Manchester Utd,0,0.0,Alexis Sánchez,2018-01-31,#b40509 , #ffe500,90.0,0.0,0
86696,Manchester Utd,0,0.2,Anthony Martial,2018-01-31,#b40509 , #ffe500,90.0,0.0,0
86697,Manchester Utd,0,0.5,Jesse Lingard,2018-01-31,#b40509 , #ffe500,63.0,0.0,0
86698,Manchester Utd,0,0.0,Marouane Fellaini,2018-01-31,#b40509 , #ffe500,7.0,0.0,0
86699,Manchester Utd,0,0.0,Ander Herrera,2018-01-31,#b40509 , #ffe500,20.0,0.0,0
86700,Manchester Utd,0,0.0,Nemanja Matić,2018-01-31,#b40509 , #ffe500,90.0,0.0,0
86701,Manchester Utd,0,0.2,Paul Pogba,2018-01-31,#b40509 , #ffe500,63.0,0.0,0
86702,Manchester Utd,0,0.0,Juan Mata,2018-01-31,#b40509 , #ffe500,27.0,0.0,0
86703,Manchester Utd,0,0.0,Ashley Young,2018-01-31,#b40509 , #ffe500,90.0,0.0,0
86704,Manchester Utd,0,0.0,Phil Jones,2018-01-31,#b40509 , #ffe500,90.0,0.0,0
86705,Manchester Utd,0,0.0,Chris Smalling,2018-01-31,#b40509 , #ffe500,90.0,0.2,0
86706,Manchester Utd,0,0.0,Antonio Valencia,2018-01-31,#b40509 , #ffe500,90.0,0.2,0
86707,Manchester Utd,0,0.0,David de Gea,2018-01-31,#b40509 , #ffe500,90.0,0.0,0
86738,Manchester Utd,1,0.3,Anthony Martial,2017-11-28,#b40509 , #ffe500,65.0,0.0,0
86739,Manchester Utd,0,0.0,Marcus Rashford,2017-11-28,#b40509 , #ffe500,25.0,0.2,0
86740,Manchester Utd,0,0.3,Romelu Lukaku,2017-11-28,#b40509 , #ffe500,90.0,0.3,1
86741,Manchester Utd,1,0.5,Jesse Lingard,2017-11-28,#b40509 , #ffe500,88.0,0.4,1
86742,Manchester Utd,0,0.0,Zlatan Ibrahimović,2017-11-28,#b40509 , #ffe500,2.0,0.0,0
86743,Manchester Utd,2,0.2,Ashley Young,2017-11-28,#b40509 , #ffe500,90.0,0.0,0
86744,Manchester Utd,0,0.0,Nemanja Matić,2017-11-28,#b40509 , #ffe500,54.0,0.0,0
86745,Manchester Utd,0,0.0,Ander Herrera,2017-11-28,#b40509 , #ffe500,36.0,0.0,1
86746,Manchester Utd,0,0.2,Paul Pogba,2017-11-28,#b40509 , #ffe500,90.0,0.1,0
86747,Manchester Utd,0,0.0,Antonio Valencia,2017-11-28,#b40509 , #ffe500,90.0,0.0,0
86748,Manchester Utd,0,0.0,Marcos Rojo,2017-11-28,#b40509 , #ffe500,90.0,0.0,0
86749,Manchester Utd,0,0.0,Chris Smalling,2017-11-28,#b40509 , #ffe500,90.0,0.0,0
86750,Manchester Utd,0,0.0,Victor Lindelöf,2017-11-28,#b40509 , #ffe500,90.0,0.0,0
86751,Manchester Utd,0,0.0,David de Gea,2017-11-28,#b40509 , #ffe500,90.0,0.0,0
86780,Manchester Utd,1,0.3,Romelu Lukaku,2017-12-17,#b40509 , #ffe500,90.0,0.2,0
86781,Manchester Utd,0,0.2,Marcus Rashford,2017-12-17,#b40509 , #ffe500,79.0,0.2,1
86782,Manchester Utd,0,0.0,Anthony Martial,2017-12-17,#b40509 , #ffe500,11.0,0.0,0
86783,Manchester Utd,0,0.0,Juan Mata,2017-12-17,#b40509 , #ffe500,90.0,0.1,1
86784,Manchester Utd,1,0.3,Jesse Lingard,2017-12-17,#b40509 , #ffe500,86.0,0.1,0
86785,Manchester Utd,0,0.0,Scott McTominay,2017-12-17,#b40509 , #ffe500,4.0,0.0,0
86786,Manchester Utd,0,0.0,Nemanja Matić,2017-12-17,#b40509 , #ffe500,90.0,0.0,0
86787,Manchester Utd,0,0.0,Ander Herrera,2017-12-17,#b40509 , #ffe500,90.0,0.0,0
86788,Manchester Utd,0,0.0,Ashley Young,2017-12-17,#b40509 , #ffe500,90.0,0.0,0
86789,Manchester Utd,0,0.0,Phil Jones,2017-12-17,#b40509 , #ffe500,90.0,0.0,0
86790,Manchester Utd,0,0.0,Chris Smalling,2017-12-17,#b40509 , #ffe500,90.0,0.0,0
86791,Manchester Utd,0,0.0,Antonio Valencia,2017-12-17,#b40509 , #ffe500,66.0,0.0,0
86792,Manchester Utd,0,0.0,Marcos Rojo,2017-12-17,#b40509 , #ffe500,24.0,0.0,0
86793,Manchester Utd,0,0.0,David de Gea,2017-12-17,#b40509 , #ffe500,90.0,0.1,0
86794,Manchester Utd,0,0.2,Alexis Sánchez,2018-05-10,#b40509 , #ffe500,90.0,0.2,0
86795,Manchester Utd,0,0.0,Ashley Young,2018-05-10,#b40509 , #ffe500,0.0,0.0,0
86796,Manchester Utd,0,0.2,Jesse Lingard,2018-05-10,#b40509 , #ffe500,74.0,0.1,0
86797,Manchester Utd,0,0.0,Marcus Rashford,2018-05-10,#b40509 , #ffe500,16.0,0.0,0
86798,Manchester Utd,0,0.2,Paul Pogba,2018-05-10,#b40509 , #ffe500,90.0,0.2,0
86799,Manchester Utd,0,0.0,Ander Herrera,2018-05-10,#b40509 , #ffe500,90.0,0.0,0
86800,Manchester Utd,0,0.0,Scott McTominay,2018-05-10,#b40509 , #ffe500,90.0,0.0,0
86801,Manchester Utd,0,0.1,Luke Shaw,2018-05-10,#b40509 , #ffe500,90.0,0.0,0
86802,Manchester Utd,0,0.0,Phil Jones,2018-05-10,#b40509 , #ffe500,90.0,0.0,0
86803,Manchester Utd,0,0.1,Chris Smalling,2018-05-10,#b40509 , #ffe500,90.0,0.0,0
86804,Manchester Utd,0,0.0,Victor Lindelöf,2018-05-10,#b40509 , #ffe500,90.0,0.0,0
86805,Manchester Utd,0,0.0,Antonio Valencia,2018-05-10,#b40509 , #ffe500,90.0,0.2,0
86806,Manchester Utd,0,0.0,Eric Bailly,2018-05-10,#b40509 , #ffe500,0.0,0.0,0
86807,Manchester Utd,0,0.0,David de Gea,2018-05-10,#b40509 , #ffe500,90.0,0.0,0
97258,Newcastle Utd,0,0.1,Joselu,2017-12-16,#fafafa , #010101,90.0,0.0,0
97259,Newcastle Utd,0,0.2,Ayoze Pérez,2017-12-16,#fafafa , #010101,90.0,0.2,0
97260,Newcastle Utd,0,0.0,Christian Atsu,2017-12-16,#fafafa , #010101,54.0,0.0,0
97261,Newcastle Utd,0,0.1,Matt Ritchie,2017-12-16,#fafafa , #010101,36.0,0.1,0
97262,Newcastle Utd,0,0.0,Mikel Merino,2017-12-16,#fafafa , #010101,82.0,0.0,0
97263,Newcastle Utd,0,0.0,Mohamed Diamé,2017-12-16,#fafafa , #010101,8.0,0.0,0
97264,Newcastle Utd,0,0.0,Isaac Hayden,2017-12-16,#fafafa , #010101,90.0,0.0,0
97265,Newcastle Utd,0,0.1,Jacob Murphy,2017-12-16,#fafafa , #010101,67.0,0.0,0
97266,Newcastle Utd,0,0.0,Dwight Gayle,2017-12-16,#fafafa , #010101,23.0,0.1,0
97267,Newcastle Utd,0,0.0,Javier Manquillo,2017-12-16,#fafafa , #010101,90.0,0.0,0
97268,Newcastle Utd,0,0.0,Florian Lejeune,2017-12-16,#fafafa , #010101,90.0,0.0,0
97269,Newcastle Utd,0,0.0,Jamaal Lascelles,2017-12-16,#fafafa , #010101,90.0,0.0,0
97270,Newcastle Utd,0,0.0,DeAndre Yedlin,2017-12-16,#fafafa , #010101,90.0,0.0,0
97271,Newcastle Utd,0,0.0,Rob Elliot,2017-12-16,#fafafa , #010101,90.0,0.0,0
97314,Newcastle Utd,2,2.0,Dwight Gayle,2018-02-24,#fafafa , #010101,78.0,0.2,0
97315,Newcastle Utd,0,0.0,Isaac Hayden,2018-02-24,#fafafa , #010101,12.0,0.0,0
97316,Newcastle Utd,0,0.2,Ayoze Pérez,2018-02-24,#fafafa , #010101,90.0,0.0,1
97317,Newcastle Utd,0,0.1,Kenedy,2018-02-24,#fafafa , #010101,64.0,0.0,0
97318,Newcastle Utd,0,0.1,Christian Atsu,2018-02-24,#fafafa , #010101,26.0,0.4,0
97319,Newcastle Utd,0,0.0,Matt Ritchie,2018-02-24,#fafafa , #010101,84.0,0.3,0
97320,Newcastle Utd,0,0.0,Javier Manquillo,2018-02-24,#fafafa , #010101,6.0,0.0,0
97321,Newcastle Utd,0,0.0,Mohamed Diamé,2018-02-24,#fafafa , #010101,90.0,0.0,0
97322,Newcastle Utd,0,0.4,Jonjo Shelvey,2018-02-24,#fafafa , #010101,90.0,0.0,0
97323,Newcastle Utd,0,0.0,Paul Dummett,2018-02-24,#fafafa , #010101,90.0,0.0,0
97324,Newcastle Utd,0,0.0,Florian Lejeune,2018-02-24,#fafafa , #010101,90.0,0.0,0
97325,Newcastle Utd,0,0.0,Jamaal Lascelles,2018-02-24,#fafafa , #010101,90.0,0.0,0
97326,Newcastle Utd,0,0.0,DeAndre Yedlin,2018-02-24,#fafafa , #010101,90.0,0.0,0
97327,Newcastle Utd,0,0.0,Martin Dúbravka,2018-02-24,#fafafa , #010101,90.0,0.0,0
97358,Newcastle Utd,0,0.3,Joselu,2017-09-24,#fafafa , #010101,71.0,0.0,0
97359,Newcastle Utd,0,0.1,Dwight Gayle,2017-09-24,#fafafa , #010101,19.0,0.0,0
97360,Newcastle Utd,0,0.2,Christian Atsu,2017-09-24,#fafafa , #010101,90.0,0.0,0
97361,Newcastle Utd,0,0.1,Matt Ritchie,2017-09-24,#fafafa , #010101,90.0,0.2,0
97362,Newcastle Utd,0,0.1,Ayoze Pérez,2017-09-24,#fafafa , #010101,90.0,0.1,0
97363,Newcastle Utd,0,0.0,Mikel Merino,2017-09-24,#fafafa , #010101,90.0,0.0,0
97364,Newcastle Utd,0,0.0,Isaac Hayden,2017-09-24,#fafafa , #010101,68.0,0.0,0
97365,Newcastle Utd,0,0.0,Jonjo Shelvey,2017-09-24,#fafafa , #010101,22.0,0.0,0
97366,Newcastle Utd,0,0.0,Chancel Mbemba,2017-09-24,#fafafa , #010101,83.0,0.1,0
97367,Newcastle Utd,0,0.0,Jesús Gámez,2017-09-24,#fafafa , #010101,7.0,0.0,0
97368,Newcastle Utd,0,0.1,Ciaran Clark,2017-09-24,#fafafa , #010101,90.0,0.0,0
97369,Newcastle Utd,0,0.0,Jamaal Lascelles,2017-09-24,#fafafa , #010101,90.0,0.0,0
97370,Newcastle Utd,0,0.0,DeAndre Yedlin,2017-09-24,#fafafa , #010101,90.0,0.0,0
97371,Newcastle Utd,0,0.0,Rob Elliot,2017-09-24,#fafafa , #010101,90.0,0.0,0
97400,Newcastle Utd,0,0.1,Joselu,2017-10-30,#fafafa , #010101,90.0,0.0,0
97401,Newcastle Utd,0,0.0,Ayoze Pérez,2017-10-30,#fafafa , #010101,76.0,0.1,0
97402,Newcastle Utd,0,0.1,Isaac Hayden,2017-10-30,#fafafa , #010101,14.0,0.0,0
97403,Newcastle Utd,0,0.1,Christian Atsu,2017-10-30,#fafafa , #010101,90.0,0.0,0
97404,Newcastle Utd,0,0.0,Matt Ritchie,2017-10-30,#fafafa , #010101,79.0,0.0,0
97405,Newcastle Utd,0,0.0,Jacob Murphy,2017-10-30,#fafafa , #010101,11.0,0.0,0
97406,Newcastle Utd,0,0.0,Mohamed Diamé,2017-10-30,#fafafa , #010101,83.0,0.0,0
97407,Newcastle Utd,0,0.0,Dwight Gayle,2017-10-30,#fafafa , #010101,7.0,0.0,0
97408,Newcastle Utd,0,0.1,Jonjo Shelvey,2017-10-30,#fafafa , #010101,90.0,0.1,0
97409,Newcastle Utd,0,0.1,Javier Manquillo,2017-10-30,#fafafa , #010101,90.0,0.0,0
97410,Newcastle Utd,0,0.0,Florian Lejeune,2017-10-30,#fafafa , #010101,90.0,0.1,0
97411,Newcastle Utd,0,0.0,Jamaal Lascelles,2017-10-30,#fafafa , #010101,90.0,0.0,0
97412,Newcastle Utd,0,0.0,DeAndre Yedlin,2017-10-30,#fafafa , #010101,90.0,0.0,0
97413,Newcastle Utd,0,0.0,Rob Elliot,2017-10-30,#fafafa , #010101,90.0,0.0,0
97454,Newcastle Utd,1,0.3,Dwight Gayle,2017-12-02,#fafafa , #010101,90.0,0.0,0
97455,Newcastle Utd,0,0.0,Ayoze Pérez,2017-12-02,#fafafa , #010101,62.0,0.0,0
97456,Newcastle Utd,0,0.0,Isaac Hayden,2017-12-02,#fafafa , #010101,28.0,0.0,0
97457,Newcastle Utd,0,0.1,Jacob Murphy,2017-12-02,#fafafa , #010101,90.0,0.0,0
97458,Newcastle Utd,0,0.0,Matt Ritchie,2017-12-02,#fafafa , #010101,90.0,0.1,0
97459,Newcastle Utd,0,0.0,Javier Manquillo,2017-12-02,#fafafa , #010101,90.0,0.0,0
97460,Newcastle Utd,0,0.0,Mikel Merino,2017-12-02,#fafafa , #010101,85.0,0.0,0
97461,Newcastle Utd,0,0.0,DeAndre Yedlin,2017-12-02,#fafafa , #010101,5.0,0.0,0
97462,Newcastle Utd,0,0.0,Mohamed Diamé,2017-12-02,#fafafa , #010101,75.0,0.0,0
97463,Newcastle Utd,0,0.0,Jonjo Shelvey,2017-12-02,#fafafa , #010101,15.0,0.0,0
97464,Newcastle Utd,0,0.1,Ciaran Clark,2017-12-02,#fafafa , #010101,90.0,0.0,0
97465,Newcastle Utd,0,0.0,Florian Lejeune,2017-12-02,#fafafa , #010101,90.0,0.0,0
97466,Newcastle Utd,0,0.0,Chancel Mbemba,2017-12-02,#fafafa , #010101,90.0,0.0,0
97467,Newcastle Utd,0,0.0,Karl Darlow,2017-12-02,#fafafa , #010101,90.0,0.0,0
97495,Newcastle Utd,0,0.0,Dwight Gayle,2018-02-04,#fafafa , #010101,90.0,0.0,0
97496,Newcastle Utd,0,0.2,Ayoze Pérez,2018-02-04,#fafafa , #010101,80.0,0.2,1
97497,Newcastle Utd,0,0.0,Mikel Merino,2018-02-04,#fafafa , #010101,10.0,0.0,0
97498,Newcastle Utd,0,0.3,Kenedy,2018-02-04,#fafafa , #010101,57.0,0.2,0
97499,Newcastle Utd,0,0.2,Christian Atsu,2018-02-04,#fafafa , #010101,33.0,0.0,0
97500,Newcastle Utd,0,0.1,Matt Ritchie,2018-02-04,#fafafa , #010101,90.0,0.2,0
97501,Newcastle Utd,0,0.0,Jonjo Shelvey,2018-02-04,#fafafa , #010101,90.0,0.0,0
97502,Newcastle Utd,1,0.2,Mohamed Diamé,2018-02-04,#fafafa , #010101,65.0,0.0,0
97503,Newcastle Utd,0,0.0,Isaac Hayden,2018-02-04,#fafafa , #010101,25.0,0.0,0
97504,Newcastle Utd,0,0.0,Paul Dummett,2018-02-04,#fafafa , #010101,90.0,0.0,0
97505,Newcastle Utd,0,0.0,Ciaran Clark,2018-02-04,#fafafa , #010101,90.0,0.0,0
97506,Newcastle Utd,0,0.0,Jamaal Lascelles,2018-02-04,#fafafa , #010101,90.0,0.0,0
97507,Newcastle Utd,0,0.0,DeAndre Yedlin,2018-02-04,#fafafa , #010101,90.0,0.1,0
97508,Newcastle Utd,0,0.0,Karl Darlow,2018-02-04,#fafafa , #010101,90.0,0.0,0
97536,Newcastle Utd,0,0.0,Islam Slimani,2018-04-23,#fafafa , #010101,63.0,0.0,0
97537,Newcastle Utd,0,0.5,Dwight Gayle,2018-04-23,#fafafa , #010101,27.0,0.0,0
97538,Newcastle Utd,0,0.0,Kenedy,2018-04-23,#fafafa , #010101,90.0,0.5,0
97539,Newcastle Utd,0,0.5,Ayoze Pérez,2018-04-23,#fafafa , #010101,90.0,0.0,0
97540,Newcastle Utd,0,0.1,Matt Ritchie,2018-04-23,#fafafa , #010101,79.0,0.0,0
97541,Newcastle Utd,0,0.0,Jacob Murphy,2018-04-23,#fafafa , #010101,11.0,0.0,0
97542,Newcastle Utd,0,0.0,Mohamed Diamé,2018-04-23,#fafafa , #010101,90.0,0.0,0
97543,Newcastle Utd,0,0.0,Jonjo Shelvey,2018-04-23,#fafafa , #010101,83.0,0.1,0
97544,Newcastle Utd,0,0.0,Mikel Merino,2018-04-23,#fafafa , #010101,7.0,0.0,0
97545,Newcastle Utd,0,0.0,Paul Dummett,2018-04-23,#fafafa , #010101,90.0,0.0,0
97546,Newcastle Utd,0,0.0,Florian Lejeune,2018-04-23,#fafafa , #010101,90.0,0.0,0
97547,Newcastle Utd,0,0.1,Jamaal Lascelles,2018-04-23,#fafafa , #010101,90.0,0.0,0
97548,Newcastle Utd,0,0.0,DeAndre Yedlin,2018-04-23,#fafafa , #010101,90.0,0.0,0
97549,Newcastle Utd,0,0.0,Martin Dúbravka,2018-04-23,#fafafa , #010101,90.0,0.0,0
97591,Newcastle Utd,0,0.1,Dwight Gayle,2017-08-20,#fafafa , #010101,52.0,0.0,0
97592,Newcastle Utd,0,0.4,Joselu,2017-08-20,#fafafa , #010101,38.0,0.1,0
97593,Newcastle Utd,0,0.0,Matt Ritchie,2017-08-20,#fafafa , #010101,90.0,0.0,0
97594,Newcastle Utd,0,0.0,Christian Atsu,2017-08-20,#fafafa , #010101,90.0,0.4,0
97595,Newcastle Utd,0,0.7,Ayoze Pérez,2017-08-20,#fafafa , #010101,80.0,0.0,0
97596,Newcastle Utd,0,0.1,Jacob Murphy,2017-08-20,#fafafa , #010101,10.0,0.0,0
97597,Newcastle Utd,0,0.0,Mikel Merino,2017-08-20,#fafafa , #010101,90.0,0.0,0
97598,Newcastle Utd,0,0.1,Isaac Hayden,2017-08-20,#fafafa , #010101,76.0,0.0,0
97599,Newcastle Utd,0,0.0,Mohamed Diamé,2017-08-20,#fafafa , #010101,14.0,0.0,0
97600,Newcastle Utd,0,0.0,Chancel Mbemba,2017-08-20,#fafafa , #010101,90.0,0.0,0
97601,Newcastle Utd,0,0.0,Ciaran Clark,2017-08-20,#fafafa , #010101,90.0,0.1,0
97602,Newcastle Utd,0,0.0,Jamaal Lascelles,2017-08-20,#fafafa , #010101,90.0,0.0,0
97603,Newcastle Utd,0,0.0,Javier Manquillo,2017-08-20,#fafafa , #010101,90.0,0.0,0
97604,Newcastle Utd,0,0.0,Rob Elliot,2017-08-20,#fafafa , #010101,90.0,0.0,0
97619,Newcastle Utd,0,0.2,Dwight Gayle,2018-04-07,#fafafa , #010101,70.0,0.0,0
97620,Newcastle Utd,0,0.0,Joselu,2018-04-07,#fafafa , #010101,20.0,0.0,0
97621,Newcastle Utd,1,0.2,Ayoze Pérez,2018-04-07,#fafafa , #010101,90.0,0.2,1
97622,Newcastle Utd,0,0.0,Kenedy,2018-04-07,#fafafa , #010101,64.0,0.2,0
97623,Newcastle Utd,0,0.0,Christian Atsu,2018-04-07,#fafafa , #010101,26.0,0.0,0
97624,Newcastle Utd,1,0.2,Jonjo Shelvey,2018-04-07,#fafafa , #010101,90.0,0.0,0
97625,Newcastle Utd,0,0.0,Mohamed Diamé,2018-04-07,#fafafa , #010101,81.0,0.0,0
97626,Newcastle Utd,0,0.0,Isaac Hayden,2018-04-07,#fafafa , #010101,9.0,0.0,0
97627,Newcastle Utd,0,0.0,Matt Ritchie,2018-04-07,#fafafa , #010101,90.0,0.0,0
97628,Newcastle Utd,0,0.0,Paul Dummett,2018-04-07,#fafafa , #010101,90.0,0.0,0
97629,Newcastle Utd,0,0.0,Florian Lejeune,2018-04-07,#fafafa , #010101,90.0,0.2,1
97630,Newcastle Utd,0,0.0,Jamaal Lascelles,2018-04-07,#fafafa , #010101,90.0,0.0,0
97631,Newcastle Utd,0,0.0,DeAndre Yedlin,2018-04-07,#fafafa , #010101,90.0,0.0,0
97632,Newcastle Utd,0,0.0,Martin Dúbravka,2018-04-07,#fafafa , #010101,90.0,0.0,0
97660,Newcastle Utd,0,0.0,Dwight Gayle,2018-03-03,#fafafa , #010101,66.0,0.0,0
97661,Newcastle Utd,0,0.1,Joselu,2018-03-03,#fafafa , #010101,24.0,0.0,0
97662,Newcastle Utd,0,0.0,Jacob Murphy,2018-03-03,#fafafa , #010101,84.0,0.0,0
97663,Newcastle Utd,0,0.0,Ayoze Pérez,2018-03-03,#fafafa , #010101,6.0,0.0,0
97664,Newcastle Utd,0,0.0,Christian Atsu,2018-03-03,#fafafa , #010101,90.0,0.1,0
97665,Newcastle Utd,0,0.0,Mikel Merino,2018-03-03,#fafafa , #010101,73.0,0.0,0
97666,Newcastle Utd,0,0.0,Isaac Hayden,2018-03-03,#fafafa , #010101,17.0,0.0,0
97667,Newcastle Utd,0,0.0,Mohamed Diamé,2018-03-03,#fafafa , #010101,90.0,0.0,0
97668,Newcastle Utd,0,0.0,Kenedy,2018-03-03,#fafafa , #010101,90.0,0.0,0
97669,Newcastle Utd,0,0.0,DeAndre Yedlin,2018-03-03,#fafafa , #010101,90.0,0.0,0
97670,Newcastle Utd,0,0.0,Paul Dummett,2018-03-03,#fafafa , #010101,90.0,0.0,0
97671,Newcastle Utd,0,0.0,Jamaal Lascelles,2018-03-03,#fafafa , #010101,90.0,0.0,0
97672,Newcastle Utd,0,0.0,Florian Lejeune,2018-03-03,#fafafa , #010101,90.0,0.0,0
97673,Newcastle Utd,0,0.0,Martin Dúbravka,2018-03-03,#fafafa , #010101,90.0,0.0,0
97701,Newcastle Utd,0,0.0,Joselu,2018-01-20,#fafafa , #010101,76.0,0.0,0
97702,Newcastle Utd,0,0.2,Dwight Gayle,2018-01-20,#fafafa , #010101,14.0,0.0,0
97703,Newcastle Utd,0,0.0,Christian Atsu,2018-01-20,#fafafa , #010101,64.0,0.0,0
97704,Newcastle Utd,0,0.1,Ayoze Pérez,2018-01-20,#fafafa , #010101,26.0,0.0,0
97705,Newcastle Utd,1,0.3,Jacob Murphy,2018-01-20,#fafafa , #010101,90.0,0.0,0
97706,Newcastle Utd,0,0.0,Mohamed Diamé,2018-01-20,#fafafa , #010101,90.0,0.0,0
97707,Newcastle Utd,0,0.0,Jonjo Shelvey,2018-01-20,#fafafa , #010101,90.0,0.3,0
97708,Newcastle Utd,0,0.0,Paul Dummett,2018-01-20,#fafafa , #010101,90.0,0.0,0
97709,Newcastle Utd,0,0.0,Javier Manquillo,2018-01-20,#fafafa , #010101,66.0,0.0,0
97710,Newcastle Utd,0,0.0,DeAndre Yedlin,2018-01-20,#fafafa , #010101,24.0,0.0,0
97711,Newcastle Utd,0,0.1,Ciaran Clark,2018-01-20,#fafafa , #010101,90.0,0.2,1
97712,Newcastle Utd,0,0.0,Jamaal Lascelles,2018-01-20,#fafafa , #010101,90.0,0.0,0
97713,Newcastle Utd,0,0.0,Isaac Hayden,2018-01-20,#fafafa , #010101,90.0,0.0,0
97714,Newcastle Utd,0,0.0,Karl Darlow,2018-01-20,#fafafa , #010101,90.0,0.0,0
97745,Newcastle Utd,0,0.0,Joselu,2017-11-18,#fafafa , #010101,71.0,0.0,0
97746,Newcastle Utd,0,0.0,Aleksandar Mitrović,2017-11-18,#fafafa , #010101,19.0,0.0,0
97747,Newcastle Utd,1,0.6,Dwight Gayle,2017-11-18,#fafafa , #010101,77.0,0.0,0
97748,Newcastle Utd,0,0.0,Mohamed Diamé,2017-11-18,#fafafa , #010101,13.0,0.0,0
97749,Newcastle Utd,0,0.1,Matt Ritchie,2017-11-18,#fafafa , #010101,66.0,0.3,0
97750,Newcastle Utd,0,0.0,Rolando Aarons,2017-11-18,#fafafa , #010101,24.0,0.0,0
97751,Newcastle Utd,0,0.1,Jonjo Shelvey,2017-11-18,#fafafa , #010101,90.0,0.2,0
97752,Newcastle Utd,0,0.3,Isaac Hayden,2017-11-18,#fafafa , #010101,90.0,0.1,0
97753,Newcastle Utd,0,0.1,Jacob Murphy,2017-11-18,#fafafa , #010101,90.0,0.0,0
97754,Newcastle Utd,0,0.0,Javier Manquillo,2017-11-18,#fafafa , #010101,90.0,0.0,0
97755,Newcastle Utd,0,0.2,Ciaran Clark,2017-11-18,#fafafa , #010101,90.0,0.0,0
97756,Newcastle Utd,0,0.0,Florian Lejeune,2017-11-18,#fafafa , #010101,90.0,0.0,0
97757,Newcastle Utd,0,0.0,DeAndre Yedlin,2017-11-18,#fafafa , #010101,90.0,0.2,1
97758,Newcastle Utd,0,0.0,Rob Elliot,2017-11-18,#fafafa , #010101,90.0,0.0,0
97787,Newcastle Utd,0,0.0,Dwight Gayle,2018-04-15,#fafafa , #010101,63.0,0.0,0
97788,Newcastle Utd,0,0.0,Islam Slimani,2018-04-15,#fafafa , #010101,27.0,0.3,0
97789,Newcastle Utd,1,0.2,Ayoze Pérez,2018-04-15,#fafafa , #010101,79.0,0.1,1
97790,Newcastle Utd,0,0.0,Joselu,2018-04-15,#fafafa , #010101,11.0,0.0,0
97791,Newcastle Utd,0,0.1,Kenedy,2018-04-15,#fafafa , #010101,90.0,0.0,0
97792,Newcastle Utd,0,0.0,Jonjo Shelvey,2018-04-15,#fafafa , #010101,90.0,0.0,0
97793,Newcastle Utd,0,0.0,Mohamed Diamé,2018-04-15,#fafafa , #010101,90.0,0.0,0
97794,Newcastle Utd,1,0.3,Matt Ritchie,2018-04-15,#fafafa , #010101,86.0,0.0,0
